# P(X) XY plane integration cube position and spheric velocity
# method: calculate Rv base on a
#  x_min=0.4, x_max=1.5, y_min=-0.5, y_max=0.5, dx_cell=0.05, dy_cell=0.05
1.299999999999999822e+00, 3.999999999999998002e-01, 0.000000000000000000e+00
1.399999999999999911e+00, 3.999999999999998002e-01, 0.000000000000000000e+00
1.499999999999999556e+00, 3.999999999999998002e-01, 0.000000000000000000e+00
1.599999999999999645e+00, 3.999999999999998002e-01, 0.000000000000000000e+00
4.000000000000000222e-01, 4.999999999999997780e-01, 0.000000000000000000e+00
5.000000000000000000e-01, 4.999999999999997780e-01, 0.000000000000000000e+00
5.999999999999999778e-01, 4.999999999999997780e-01, 0.000000000000000000e+00
6.999999999999999556e-01, 4.999999999999997780e-01, 0.000000000000000000e+00
7.999999999999999334e-01, 4.999999999999997780e-01, 0.000000000000000000e+00
8.999999999999999112e-01, 4.999999999999997780e-01, 0.000000000000000000e+00
9.999999999999998890e-01, 4.999999999999997780e-01, 0.000000000000000000e+00
1.099999999999999867e+00, 4.999999999999997780e-01, 0.000000000000000000e+00
1.199999999999999734e+00, 4.999999999999997780e-01, 0.000000000000000000e+00
1.299999999999999822e+00, 4.999999999999997780e-01, 0.000000000000000000e+00
1.399999999999999911e+00, 4.999999999999997780e-01, 0.000000000000000000e+00
1.499999999999999556e+00, 4.999999999999997780e-01, 0.000000000000000000e+00
1.599999999999999645e+00, 4.999999999999997780e-01, 0.000000000000000000e+00
